id,closure,duration_h,event_observed,latitude,longitude,region_cluster,density_2km,density_5km,centrality,complexity,interaction_weight,hour_sin,hour_cos,day_sin,day_cos,peak_hour,keyword_accident,keyword_breakdown,keyword_hazard,keyword_weather,keyword_obstruction
FKID001616,1,693.1021556925,1,13.016148,77.7093202,8,77,176,2.0,1.0,2.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001617,0,1447.253022893889,0,12.9087962,77.6898099,1,11,189,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,0,0,0
FKID001618,0,1447.226828727222,0,13.0363604,77.6280422,7,203,666,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,0,0,0
FKID001619,0,1444.0090067827778,0,12.9362748,77.7053223,1,67,444,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001620,0,1.9565364469444444,1,12.9286395,77.5864331,3,102,638,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001621,0,1.8410876666666667,1,13.00594,77.5930776,0,145,886,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001622,0,1444.6653645605554,0,13.0143072,77.5678827,0,269,1604,8.5,1.0,8.5,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0
FKID001623,0,8.892872154166668,1,12.9711513,77.5071208,4,49,267,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001624,0,1446.0500567827778,0,12.8402445,77.6765368,13,25,70,2.0,1.0,2.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0
FKID001625,0,842.064264005,0,13.0490119,77.4971471,10,123,414,2.0,3.0,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID001626,0,839.5794681716667,0,13.0445357,77.6433994,7,72,323,2.0,3.0,6.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID001627,0,1446.0087409494445,0,12.911755,77.5671317,3,137,596,2.0,3.0,6.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001628,0,841.1982173383333,0,12.8973434,77.5999214,3,117,797,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID001629,0,838.4849759494444,0,12.9669683,77.594879,5,512,1481,7.0,1.0,7.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001630,0,0.4590839047222222,1,13.001119,77.5839711,0,218,1103,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001631,0,837.5433042827777,0,12.9169348,77.5867863,3,225,891,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001632,0,1341.9384025897223,1,12.98372,77.5970763,5,495,1702,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001633,0,0.17730247638888888,1,13.0121587,77.5692077,0,122,758,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001634,0,0.3065754238888889,1,12.9852233,77.4846533,4,16,112,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0
FKID001635,0,1.6647092669444443,1,13.0202114,77.5838339,0,158,753,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001636,0,1442.2859212272222,0,12.9016629,77.7074641,1,10,150,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001637,0,1441.4015956716667,0,13.0166181,77.5840799,0,321,1613,2.0,3.0,6.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001638,0,1443.4701787272222,0,13.0313343,77.5596132,0,207,1188,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001639,0,2279.711134436111,1,12.9252548,77.5501116,14,72,847,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0,0,0
FKID001640,0,1443.1260915050002,0,12.9590145,77.6627696,11,34,718,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0
FKID001641,1,795.1728444966666,0,12.98920996,77.47177025,4,16,139,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.0,1.0,0,0,0,0,0,0
FKID001642,0,0.1497596438888889,1,13.0436848,77.5538034,9,70,491,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001643,0,0.27731844666666666,1,13.0616295,77.5761282,0,44,406,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001644,0,0.21469557555555557,1,13.0147144,77.5854668,0,170,773,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001645,0,2.1848994780555557,1,12.9291283,77.61678,6,156,533,8.0,1.0,8.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001646,0,1353.9363575658333,1,12.9948397,77.6162504,11,59,1016,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0,0,0
FKID001647,0,1438.7633770605555,0,12.9205088,77.6105452,6,306,983,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001648,0,0.3217380458333333,1,12.986025,77.48836,4,22,122,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001649,0,1440.4159698383335,0,12.890426,77.5981455,3,124,820,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001650,0,1440.1915926161112,0,13.0446608,77.5828682,0,246,1058,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001651,0,1435.4120131716668,0,13.0144783,77.5839511,0,337,1614,2.0,1.0,2.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001652,0,1433.7142570605556,0,12.9518462,77.5209581,14,151,628,2.0,3.0,6.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001653,0,1440.1241798383335,0,13.0413611,77.6228455,7,185,753,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001654,0,1435.033977893889,0,13.0144881,77.5842961,0,336,1604,2.0,1.0,2.0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001655,0,442.6082242341667,1,12.9210523,77.6655997,6,46,336,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001656,0,0.5019198727777778,1,12.9599647,77.7473051,1,20,110,2.0,2.0,4.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,1,0,0,0,0
FKID001657,0,1426.1187548383334,0,12.902234,77.6010149,3,142,902,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001658,0,1426.4394156716667,0,12.96984981,77.74995681,1,51,205,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,1,1,0
FKID001659,0,0.42130530749999995,1,13.0435194,77.607812,7,104,482,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001660,0,1426.8123542827777,0,12.936184,77.7055225,1,67,443,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001661,0,0.3120824977777778,1,12.8542041,77.664314,13,9,71,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001662,0,1.0714612222222222,1,12.982533,77.5886768,5,312,866,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001663,0,1426.6944159494444,0,12.9155609,77.5693985,3,175,664,2.0,2.0,4.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001664,0,1426.907700116111,0,13.0192071,77.531676,9,183,891,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001665,0,1424.7978598383334,0,12.9807052,77.6028336,5,464,1679,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001666,0,1424.765964005,0,13.0577512,77.5932829,0,208,835,2.0,3.0,6.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001667,0,1.7126863130555554,1,12.9681087,77.7017706,1,99,275,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001668,0,1426.9944003938888,0,12.9816007,77.5943212,5,563,1745,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001669,0,1422.050156505,0,12.9227384,77.6578813,6,49,549,2.0,2.0,4.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001670,1,668.4117904336111,1,13.0977085,77.5984317,2,103,247,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001671,0,3457.373020116111,0,12.92477953,77.67141018,1,117,403,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0
FKID001672,0,1422.767804005,0,12.9874824,77.4925376,4,85,281,5.0,1.0,5.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001673,0,1421.7943237272223,0,13.0910026,77.5967663,2,150,372,2.0,3.0,6.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0
FKID001674,0,1422.380021505,0,12.9248583,77.6179575,6,291,972,8.0,1.0,8.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001675,0,3457.3467498383334,0,12.94016989,77.38226369,4,0,0,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID001676,1,794.941217658889,0,12.87830777,77.49542969,14,8,37,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.0,1.0,0,0,0,0,0,0
FKID001677,0,1422.5017570605555,0,12.9530348,77.5397001,14,219,926,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0
FKID001678,0,0.3134281613888889,1,12.998964,77.583892,0,176,837,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001679,0,0.13981754500000002,1,12.9662846,77.6069735,5,154,801,7.0,1.0,7.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0
FKID001680,0,1167.6723725566667,0,12.978873,77.59963336,5,513,1629,2.0,1.0,2.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID001681,0,1420.9979323383334,0,12.9474326,77.5940863,5,194,1789,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001682,0,1.8717541913888889,1,12.998492,77.5842973,0,178,833,2.0,3.0,6.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0
FKID001683,0,1383.6722881927778,0,12.97878926,77.59952106,5,541,1680,2.0,1.0,2.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID001684,0,1420.4881548383332,0,12.9358498,77.6078949,6,232,1382,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001685,1,794.8023089386112,0,12.85687109,77.52988795,3,7,27,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.0,1.0,0,0,0,0,0,0
FKID001686,0,1420.632200116111,0,12.9965833,77.5228984,4,116,737,2.0,3.0,6.0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001687,1,794.7467433061111,0,12.88331909,77.54850021,3,18,171,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.0,1.0,0,0,0,0,0,0
FKID001688,0,1419.2761795605556,0,12.9622772,77.5946798,5,465,1780,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001689,0,1450.3521177475,1,12.9602666,77.5571056,14,163,927,7.0,1.0,7.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID001690,0,1.1037512225000001,1,12.9556047,77.6914427,1,104,237,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0
FKID001691,1,1416.0757459494446,0,12.9940312,77.4888442,4,66,262,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001692,0,1417.7297937272222,0,13.0454683,77.5221848,9,186,615,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001693,0,2592.6437400375003,1,12.9878558,77.5597174,5,323,2052,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001694,0,1417.731542893889,0,13.0458822,77.5222063,9,184,611,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0
FKID001695,0,1.168242929722222,1,12.8395194,77.6775618,13,13,44,2.0,2.0,4.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0
FKID001696,0,1418.3753920605557,0,12.9609817,77.7476133,1,41,212,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001697,0,1417.749332893889,0,13.0651374,77.5931209,2,133,753,2.0,2.0,4.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001698,0,0.16196192055555556,1,12.9888963,77.4990903,4,38,151,5.0,1.0,5.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001699,0,833.3679198383333,0,12.9730184,77.5704715,5,466,1605,2.0,3.0,6.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID001700,0,828.265279005,0,12.9609349,77.7475901,1,40,198,2.0,1.0,2.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,1,0,0,1,0
FKID001701,0,1414.6578023383333,0,12.9853941,77.7532091,8,50,150,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001702,0,1.0171683430555556,1,12.9483928,77.5937297,5,112,872,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001703,0,1414.6581034494445,0,12.9650934,77.586316,5,465,1726,7.0,1.0,7.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0
FKID001704,0,1.9787231519444446,1,13.0298275,77.539851,9,144,548,8.5,1.0,8.5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,0
FKID001705,1,0.3423649544444445,1,12.9831519,77.5883979,5,413,1138,2.0,1.0,2.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001706,0,1416.2023703938887,0,12.9573329,77.5520376,14,233,1328,7.0,1.0,7.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001707,0,0.259850245,1,12.9877328,77.5722905,5,220,854,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001708,0,0.07956315916666666,1,12.9870566,77.5723588,5,220,851,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001709,0,0.2654846227777778,1,12.9879975,77.512117,4,63,222,5.0,1.0,5.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001710,0,0.8353836866666667,1,12.9928164,77.5714316,5,180,837,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001711,0,0.7119895152777779,1,13.0195477,77.7085971,8,49,107,2.0,3.0,6.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001712,0,1414.494964005,0,12.9754723,77.6139912,5,272,1512,6.5,1.0,6.5,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001713,0,1.104646932777778,1,13.0313911,77.5358465,9,150,456,8.5,3.0,25.5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001714,0,1416.3592337272223,0,12.9275416,77.54690343,14,49,745,2.0,3.0,6.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0
FKID001715,0,1413.0453701161111,0,12.9308745,77.6141869,6,250,1186,8.0,1.0,8.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001716,0,0.6033681624999999,1,12.9806936,77.5706825,5,257,1130,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001717,0,1416.1047917827777,0,12.9573227,77.5521473,14,233,1328,7.0,1.0,7.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001718,1,1406.774915116111,0,13.056975,77.473185,10,111,300,2.0,1.0,2.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001719,0,1415.219312893889,0,12.8798214,77.6457344,13,37,282,8.0,1.0,8.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,1,0,1,0,0
FKID001720,0,1415.2640917827778,0,12.9060249,77.5734258,3,166,604,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0
FKID001721,0,1424.932509005,0,12.9697339,77.7009261,1,185,535,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID001722,0,825.3792251161111,0,12.9562658,77.547529,14,197,1104,7.0,3.0,21.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,0
FKID001723,0,287.7727276575,1,12.9708314,77.6048855,5,326,1167,7.0,1.0,7.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001724,0,1.9628132922222221,1,13.0984321,77.5986965,2,90,222,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0
FKID001725,0,24.053237553611112,1,12.9863058,77.5890147,5,285,875,2.0,1.0,2.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0
FKID001726,0,825.1693551161112,0,12.9696105,77.7005267,1,179,500,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001727,0,1403.9921467827778,0,13.0404287,77.7413915,8,16,84,2.0,1.0,2.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,1,0,0,0,0
FKID001728,0,1329.0707670313889,1,12.920716,77.66500052,6,63,485,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001729,0,0.09091886333333334,1,12.9865858,77.5889172,5,284,865,2.0,3.0,6.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0
FKID001730,0,0.7229638688888889,1,13.0348153,77.5295849,9,179,444,8.5,2.0,17.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001731,0,825.028452616111,0,13.0272048,77.5858748,0,307,1259,2.0,2.0,4.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001732,0,1402.0557495605556,0,13.0641223,77.5050987,9,53,390,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0
FKID001733,0,630.0126930922222,1,13.1213642,77.6179253,2,56,217,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001734,1,1401.6723271738888,0,13.01495345,77.65422187,11,76,634,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001735,0,827.2110765049999,0,13.034997,77.5889459,0,280,1066,2.0,2.0,4.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001736,0,1401.1909523383333,0,12.9020853,77.6010679,3,143,901,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001737,0,826.9080256716667,0,12.9061564,77.5732877,3,144,535,2.0,3.0,6.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001738,0,502.7528672966667,1,13.0425801,77.6110928,7,128,651,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001739,0,0.19957946250000003,1,12.9532425,77.5382008,14,111,413,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0
FKID001740,0,1402.9822051161111,0,12.9575199,77.5518744,14,233,1320,7.0,3.0,21.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001741,0,0.25910878972222223,1,13.0402335,77.544252,9,106,435,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001742,0,824.4661331716666,0,13.0728983,77.59279,2,107,588,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001743,0,1401.0242148383334,0,12.9020756,77.6011187,3,143,901,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001744,0,1127.0549378575001,1,12.9440683,77.5270117,14,169,582,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001745,0,1402.278217616111,0,12.9440233,77.5270286,14,167,582,2.0,3.0,6.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001746,0,1402.9587881716666,0,12.9575083,77.5518509,14,233,1320,7.0,3.0,21.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID001747,0,825.8059687272223,0,12.9914079,77.6566002,11,179,544,6.5,1.0,6.5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001748,0,825.7547237272222,0,12.9906501,77.6561562,11,183,539,6.5,1.0,6.5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID001749,0,1399.4751473383333,0,12.982207,77.5669262,5,318,1802,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID001750,0,0.23610205944444443,1,13.0197719,77.7086475,8,60,134,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID001751,0,1397.4904012272223,0,13.0383987,77.6260083,7,199,708,2.0,1.0,2.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID001752,0,1400.8099390050002,0,12.9605311,77.5569164,14,282,1439,7.0,1.0,7.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
